type,mean_1,stddev_1,mean_2,stddev_2,results,time,age,gender,smoker,background,date,condition,ID
Experimental,8,3.0,8,1.0,3,6.705,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Control,9,1.0,7,1.0,3,7.799,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Control,7,1.0,7,1.0,4,9.194,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Diversion,9,1.0,9,3.0,5,4.443,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Experimental,9,3.0,8,1.0,4,6.365,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Experimental,9,0.4,7,1.0,4,9.595,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Diversion,7,1.0,7,0.4,1,6.456,19,gender_male,smoker_no,Mathematics,2014-11-07,S1,50
Experimental,9,3.0,7,1.0,3,6.761,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Diversion,7,1.0,7,3.0,4,13.731,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,7,3.0,7,1.0,1,9.776,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,7,1.0,8,1.0,3,11.374,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,7,0.4,8,1.0,4,11.168,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,8,0.4,9,1.0,2,11.448,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,9,0.4,7,1.0,4,10.232,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,8,3.0,7,3.0,5,9.131,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,9,0.4,9,1.0,3,9.228,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,8,3.0,7,1.0,2,11.611,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,8,1.0,9,1.0,1,6.164,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,9,0.4,8,1.0,2,12.556,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,8,3.0,8,1.0,3,9.434,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,7,3.0,8,1.0,2,8.744,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,9,3.0,9,1.0,3,11.082,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,8,0.4,7,1.0,2,9.881,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,7,0.4,9,1.0,3,12.987,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,8,3.0,9,1.0,3,12.846,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Diversion,9,1.0,9,0.4,5,7.448,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,8,0.4,8,1.0,3,8.675,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,9,1.0,9,1.0,1,6.497,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,7,0.4,7,1.0,2,7.451,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,7,3.0,9,1.0,1,8.294,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,7,1.0,7,1.0,3,7.244,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,7,0.4,8,0.4,1,7.254,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,9,3.0,8,1.0,1,8.237,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Control,8,1.0,9,1.0,1,8.902,21,gender_male,smoker_no,Exercise Physiology,2014-11-07,S1,51
Experimental,9,3.0,9,1.0,4,12.451,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,9,0.4,7,1.0,2,11.096,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,9,1.0,9,1.0,1,11.865,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,8,0.4,9,1.0,0,0.0,19,gender_male,smoker_no,psychology,0000-00-00,S1,52
Experimental,8,0.4,8,1.0,3,8.256,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,0.4,7,1.0,2,8.655,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,8,3.0,8,1.0,3,7.634,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,9,3.0,7,1.0,4,11.714,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,0.4,8,1.0,4,11.399,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,9,0.4,8,1.0,2,6.379,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,0.4,9,1.0,4,7.305,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,8,1.0,9,1.0,5,6.384,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,7,1.0,9,1.0,4,8.754,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,3.0,7,1.0,3,9.048,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,9,3.0,8,1.0,4,10.872,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,8,0.4,7,1.0,5,5.133,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,8,0.4,7,0.4,1,5.857,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Diversion,8,1.0,8,3.0,5,3.637,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,9,3.0,7,3.0,5,5.611,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,9,0.4,9,1.0,5,6.292,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,3.0,8,1.0,3,6.693,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Diversion,9,1.0,9,3.0,5,4.605,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,8,3.0,7,1.0,1,7.047,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,8,3.0,9,1.0,3,7.31,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,3.0,9,1.0,1,9.135,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,8,1.0,9,1.0,4,5.525,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Control,7,1.0,8,1.0,4,6.376,19,gender_male,smoker_no,psychology,2014-11-07,S1,52
Experimental,7,5.0,7,1.35,4,8.603,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,9,5.0,7,1.35,5,11.877,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,9,0.5,9,1.35,2,10.218,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,7,0.5,9,1.35,3,10.572,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,7,0.5,7,1.35,3,10.863,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,7,5.0,8,1.35,2,11.345,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,8,1.35,9,1.35,2,13.965,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,7,0.5,8,1.35,4,12.096,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,8,5.0,8,1.35,3,10.862,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,8,5.0,9,5.0,5,6.943,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,9,0.5,8,1.35,2,10.926,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,8,0.5,7,0.5,1,9.393,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,8,5.0,9,1.35,3,10.46,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,8,5.0,7,1.35,3,10.792,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,8,1.35,9,1.35,2,9.661,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,9,1.35,7,1.35,3,11.069,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,9,0.5,7,1.35,2,9.872,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,8,0.5,9,1.35,3,12.561,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Diversion,8,1.35,8,0.5,1,9.147,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,8,0.5,8,1.35,2,10.042,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Diversion,8,1.35,8,0.5,1,7.672,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,9,5.0,8,1.35,2,11.658,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,7,5.0,9,1.35,2,10.785,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,8,1.35,9,1.35,3,7.424,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,8,0.5,7,1.35,3,10.47,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Experimental,9,5.0,9,1.35,3,8.556,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,9,1.35,8,1.35,2,9.342,23,gender_male,smoker_no,Science,2014-11-21,S2,53
Control,8,1.35,7,1.35,3,7.592,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,0.5,8,1.35,4,8.49,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Diversion,8,1.35,8,5.0,5,4.263,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,8,5.0,9,1.35,3,7.687,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,5.0,7,1.35,2,5.578,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Control,8,5.0,7,5.0,5,4.882,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,0.5,9,1.35,4,7.533,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,7,5.0,7,1.35,3,6.638,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,0.5,7,1.35,2,6.726,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Control,9,1.35,7,1.35,1,7.338,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Control,9,1.35,7,1.35,3,6.272,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,7,0.5,8,1.35,4,4.822,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,7,0.5,9,1.35,3,5.826,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,7,0.5,7,1.35,4,5.246,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Diversion,7,1.35,7,0.5,1,5.238,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Control,9,1.35,9,1.35,2,7.398,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,8,0.5,9,1.35,3,5.666,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,8,0.5,7,1.35,2,6.754,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,5.0,8,1.35,3,5.108,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,8,5.0,8,1.35,2,7.82,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,8,0.5,8,1.35,4,4.378,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Control,8,1.35,8,1.35,3,5.286,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,7,5.0,9,1.35,2,5.286,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,5.0,9,1.35,3,6.114,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Control,8,0.5,9,0.5,1,5.364,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,7,5.0,8,1.35,3,4.467,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,8,5.0,7,1.35,3,6.596,18,gender_male,smoker_no,Engineering,2014-11-21,S2,54
Experimental,9,5.0,7,1.35,0,0.0,19,gender_male,smoker_no,Mechanical Engineering,0000-00-00,S2,55
Experimental,7,5.0,8,1.35,3,12.465,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,8,5.0,9,1.35,4,11.68,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,8,5.0,7,1.35,4,12.454,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,7,1.35,9,1.35,5,11.334,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,8,0.5,8,1.35,5,8.828,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,8,0.5,7,1.35,2,12.908,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,9,0.5,7,0.5,2,8.581,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,9,0.5,9,1.35,4,10.359,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,9,5.0,8,5.0,5,9.054,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,7,5.0,7,1.35,4,11.248,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,8,5.0,8,1.35,4,13.156,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Diversion,9,1.35,9,5.0,5,5.845,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,7,0.5,9,1.35,4,10.896,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,9,1.35,9,1.35,5,9.351,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,9,5.0,8,1.35,5,11.3,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,7,0.5,8,1.35,4,11.434,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,7,5.0,9,1.35,0,0.0,19,gender_male,smoker_no,Mechanical Engineering,0000-00-00,S2,55
Experimental,8,0.5,9,1.35,4,9.087,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,7,0.5,7,1.35,5,5.454,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,9,5.0,9,1.35,4,10.547,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,9,1.35,7,1.35,5,11.587,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,7,1.35,8,1.35,2,9.16,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,9,0.5,8,1.35,5,6.861,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Diversion,8,1.35,8,5.0,5,9.321,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,9,0.5,7,1.35,3,7.515,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Control,7,1.35,7,1.35,3,9.472,19,gender_male,smoker_no,Mechanical Engineering,2014-11-21,S2,55
Experimental,8,5.0,7,1.35,4,8.325,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,7,0.5,7,1.35,2,7.078,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,9,0.5,7,1.35,4,8.769,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,7,5.0,9,1.35,2,7.405,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,8,0.5,8,1.35,3,7.508,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,7,0.5,8,1.35,2,7.534,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,9,0.5,7,0.5,1,6.577,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,8,0.5,7,1.35,2,10.14,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,8,5.0,8,1.35,4,7.678,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,9,5.0,9,1.35,3,8.77,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,8,5.0,9,1.35,2,6.617,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,7,1.35,8,1.35,2,6.454,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,7,5.0,8,1.35,3,8.597,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,8,0.5,9,1.35,4,8.752,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,9,0.5,9,1.35,2,7.212,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,7,1.35,7,1.35,4,5.307,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,8,1.35,7,1.35,3,9.513,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,7,5.0,7,1.35,4,7.406,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,9,5.0,8,5.0,5,5.585,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Diversion,8,1.35,8,5.0,5,6.368,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,7,0.5,9,1.35,2,7.134,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,7,1.35,8,1.35,3,9.02,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,9,5.0,8,1.35,3,5.521,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,9,0.5,8,1.35,4,4.748,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Control,9,1.35,7,1.35,2,8.28,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,9,5.0,7,1.35,2,5.755,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Diversion,9,1.35,9,5.0,5,5.461,19,gender_female,smoker_no,Software Engineering,2014-11-21,S2,56
Experimental,8,5.0,9,1.35,4,11.496,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,5.0,9,1.35,3,16.835,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,7,0.5,7,1.35,3,10.511,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,7,5.0,9,1.35,3,14.656,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,8,0.5,7,1.35,3,8.01,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,8,5.0,7,1.35,2,7.826,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,7,0.5,9,1.35,2,6.718,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,7,5.0,7,1.35,2,6.722,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Diversion,7,1.35,7,5.0,5,5.79,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,9,1.35,8,1.35,4,8.201,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,0.5,8,1.35,3,8.141,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Diversion,8,1.35,8,5.0,5,5.177,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,5.0,7,1.35,2,10.832,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,8,0.5,8,1.35,2,8.996,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,7,1.35,8,1.35,2,10.338,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,0.5,7,1.35,3,11.373,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,8,0.5,8,0.5,1,6.048,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,8,0.5,9,1.35,2,7.672,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,0.5,9,1.35,3,7.76,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,5.0,8,1.35,3,8.121,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,9,5.0,8,5.0,5,9.581,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,9,1.35,9,1.35,2,7.448,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,8,1.35,9,1.35,3,9.563,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Control,9,1.35,9,1.35,2,5.94,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,7,0.5,8,1.35,0,0.0,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,0000-00-00,S2,57
Experimental,7,5.0,8,1.35,3,6.441,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,8,5.0,8,1.35,2,5.444,20,gender_male,smoker_no,Actuarial Studies/Statistics/Economics,2014-11-21,S2,57
Experimental,9,5.0,8,1.35,4,8.916,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,9,1.35,8,1.35,3,12.411,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,8,1.35,7,1.35,2,12.214,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,9,0.5,9,0.5,1,10.366,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,8,5.0,7,1.35,2,15.307,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,7,0.5,7,1.35,3,13.765,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,7,5.0,7,5.0,5,6.958,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,7,5.0,9,1.35,2,11.872,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,7,0.5,9,1.35,2,11.033,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,9,0.5,9,1.35,3,12.907,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,8,0.5,7,1.35,3,14.408,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,8,5.0,9,1.35,4,11.885,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,8,0.5,8,1.35,4,12.56,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,9,5.0,7,1.35,3,12.727,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,7,5.0,8,1.35,3,12.814,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Diversion,9,1.35,9,5.0,5,6.286,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Diversion,8,1.35,8,5.0,5,6.419,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,7,0.5,8,1.35,4,9.724,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,8,5.0,8,1.35,3,16.803,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,9,1.35,7,1.35,4,10.308,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,9,5.0,9,1.35,3,13.593,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,9,0.5,8,1.35,2,9.788,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,9,0.5,7,1.35,3,13.624,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,7,1.35,7,1.35,4,10.161,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,7,5.0,7,1.35,3,14.217,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Experimental,8,0.5,9,1.35,2,11.219,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,8,1.35,9,1.35,2,9.127,30,gender_male,smoker_no,Actuarial studies,2014-11-21,S2,58
Control,9,0.5,7,0.5,1,12.588,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,7,0.5,8,1.35,4,13.235,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,9,5.0,8,1.35,3,10.068,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Control,7,1.35,8,1.35,4,11.888,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,9,0.5,8,1.35,4,12.124,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,8,0.5,9,1.35,3,11.633,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,8,5.0,8,1.35,4,12.162,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Diversion,7,1.35,7,0.5,1,11.367,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Control,7,1.35,7,1.35,3,10.67,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,9,5.0,9,1.35,4,11.368,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,7,5.0,8,1.35,2,13.282,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
Experimental,8,0.5,8,1.35,4,12.389,18,gender_male,smoker_no,engineering/commerce,2014-11-21,S2,59
